,user,time_unix,weight_dem,weight_rep
491,Hillary Clinton,1471349690,0.20736611,0.7926339
492,Hillary Clinton,1475807470,0.99999523,4.7724616e-06
493,Hillary Clinton,1475810796,0.31461954,0.6853804
494,Hillary Clinton,1471283478,0.999796,0.00020405444
495,Hillary Clinton,1476655047,0.7085454,0.2914546
496,Hillary Clinton,1475093447,0.8979948,0.10200514
497,Bernie Sanders,1474400461,0.9993554,0.0006446556
498,Bernie Sanders,1475936269,0.7370237,0.26297632
499,Hillary Clinton,1476128345,0.84605986,0.15394014
500,Bernie Sanders,1476386844,0.9239477,0.076052286
501,Hillary Clinton,1475380112,0.0043775816,0.99562246
502,Bernie Sanders,1474659411,0.9934643,0.0065356283
503,Hillary Clinton,1473953200,1.0,7.338893e-13
504,Tim Kaine,1476807065,0.009756382,0.9902436
505,Martin O'Malley,1471052586,0.9984889,0.0015110824
506,Hillary Clinton,1472052950,0.9966363,0.00336375
507,Bernie Sanders,1474659481,0.6209478,0.3790522
508,Bernie Sanders,1472086780,0.9986822,0.0013178122
509,Tim Kaine,1477260469,0.9662293,0.033770658
510,Bernie Sanders,1473344144,0.990742,0.009257967
511,Bernie Sanders,1474651024,0.9998932,0.00010677478
512,Hillary Clinton,1476458326,0.0028687965,0.9971312
513,Bernie Sanders,1476640921,0.99969316,0.00030691476
514,Bernie Sanders,1472389383,0.011961447,0.9880385
515,Martin O'Malley,1475380668,0.46315283,0.53684723
516,Tim Kaine,1472593824,0.9971769,0.0028231647
517,Hillary Clinton,1476573069,0.9539517,0.046048224
518,Bernie Sanders,1474029802,0.128914,0.871086
519,Hillary Clinton,1473724605,0.999421,0.000578971
520,Bernie Sanders,1473707236,0.999951,4.903076e-05
521,Bernie Sanders,1471382340,0.32630685,0.6736931
522,Hillary Clinton,1474409016,0.9797742,0.020225812
523,Hillary Clinton,1477242310,0.9788392,0.021160834
524,Hillary Clinton,1475798738,0.010644211,0.98935574
525,Hillary Clinton,1471284267,0.009791946,0.9902081
526,Bernie Sanders,1473865633,0.9717814,0.028218707
527,Bernie Sanders,1472658397,0.8969274,0.10307253
528,Hillary Clinton,1476459521,0.8835335,0.116466455
529,Bernie Sanders,1473453416,0.9847511,0.0152489375
530,Bernie Sanders,1472046240,0.7538298,0.24617024
531,Hillary Clinton,1471105377,0.8360774,0.16392262
532,Bernie Sanders,1477261080,0.99999297,6.9959074e-06
533,Hillary Clinton,1476458991,1.0,3.1397229e-15
534,Tim Kaine,1475798449,0.3032944,0.6967057
535,Bernie Sanders,1472657460,0.67651504,0.323485
536,Hillary Clinton,1473344889,0.11021926,0.8897807
537,Hillary Clinton,1471284007,0.9999243,7.570922e-05
538,Hillary Clinton,1476127531,0.74336976,0.2566302
539,Tim Kaine,1475811516,0.9411661,0.058833934
540,Hillary Clinton,1476807929,0.91335726,0.08664279
541,Hillary Clinton,1476127315,0.89827436,0.10172566
542,Hillary Clinton,1471283431,0.045646697,0.9543533
543,Hillary Clinton,1473452372,0.9935742,0.006425837
544,Bernie Sanders,1474758891,0.9868189,0.013181152
545,Hillary Clinton,1471283930,0.9988167,0.0011832782
546,Hillary Clinton,1475340540,0.9692695,0.030730437
547,Hillary Clinton,1471284204,0.80867255,0.1913274
548,Hillary Clinton,1476459476,1.0,6.8831816e-15
549,Tim Kaine,1471296615,0.36938936,0.63061064
550,Bernie Sanders,1472046223,0.8287592,0.17124082
551,Hillary Clinton,1475845315,0.2960523,0.70394766
552,Hillary Clinton,1476458833,0.6407743,0.35922566
553,Bernie Sanders,1474408034,0.9999815,1.8529825e-05
554,Bernie Sanders,1471650420,0.9950972,0.0049027433
555,Hillary Clinton,1472324670,0.5893005,0.4106995
556,Hillary Clinton,1474553012,0.38850906,0.61149096
557,Hillary Clinton,1475434206,0.980843,0.019156931
558,Bernie Sanders,1476562680,0.9943877,0.0056122444
559,Hillary Clinton,1476938769,0.99998057,1.9387686e-05
560,Bernie Sanders,1473452222,0.9983675,0.0016324671
561,Hillary Clinton,1476459043,0.9234697,0.0765302
562,Tim Kaine,1471382402,0.67601496,0.32398507
563,Hillary Clinton,1476127809,0.9746445,0.02535548
564,Hillary Clinton,1473706324,0.043087684,0.9569123
565,Hillary Clinton,1473345484,0.6702478,0.32975224
566,Hillary Clinton,1474401913,0.22095104,0.779049
567,Hillary Clinton,1475936006,0.9814202,0.01857975
568,Tim Kaine,1473953373,0.5160665,0.48393354
569,Bernie Sanders,1472087588,0.02557796,0.974422
570,Hillary Clinton,1474658218,0.9158684,0.08413165
571,Hillary Clinton,1472657285,0.8901873,0.10981271
572,Hillary Clinton,1471649708,0.0033335246,0.9966665
573,Bernie Sanders,1472086949,0.16716753,0.8328324
574,Tim Kaine,1471434440,0.9167589,0.08324107
575,Hillary Clinton,1474953416,0.18667284,0.8133272
576,Hillary Clinton,1473996031,0.99999976,2.5215394e-07
577,Bernie Sanders,1476640921,0.98719084,0.0128090875
578,Hillary Clinton,1475946652,0.18513425,0.81486577
579,Hillary Clinton,1471648747,0.093123466,0.90687656
580,Bernie Sanders,1472052484,0.99999857,1.4645321e-06
581,Bernie Sanders,1476562260,0.019084847,0.9809152
582,Martin O'Malley,1475380531,0.8587163,0.14128372
583,Bernie Sanders,1473273955,0.9996075,0.00039253544
584,Hillary Clinton,1473361433,0.98892665,0.011073341
585,Bernie Sanders,1476458113,0.9819312,0.018068817
586,Hillary Clinton,1476127613,0.9894723,0.010527716
587,Bernie Sanders,1471969668,0.99999654,3.4569941e-06
588,Tim Kaine,1474944358,0.9996991,0.0003009298
589,Hillary Clinton,1473969657,0.3296069,0.6703931
590,Hillary Clinton,1475502160,0.9999858,1.4222146e-05
591,Hillary Clinton,1475511262,1.0,1.0517132e-08
592,Hillary Clinton,1477085098,0.9996686,0.00033141574
593,Hillary Clinton,1473968776,0.6000961,0.39990386
594,Tim Kaine,1473697447,0.99999976,2.6094884e-07
595,Hillary Clinton,1473968554,0.999995,5.038882e-06
596,Hillary Clinton,1477172884,0.071182944,0.9288171
597,Tim Kaine,1475429092,0.88702494,0.11297504
598,Hillary Clinton,1477190774,0.99972934,0.00027060375
599,Bernie Sanders,1472839621,0.9949109,0.0050890995
600,Hillary Clinton,1474944195,0.99954754,0.00045241392
601,Hillary Clinton,1473969383,0.9999982,1.8311027e-06
602,Bernie Sanders,1472517176,0.72282225,0.27717775
603,Bernie Sanders,1473968750,0.35484648,0.64515346
604,Bernie Sanders,1471467360,0.9999336,6.6394045e-05
605,Hillary Clinton,1471369375,0.942563,0.057437003
606,Bernie Sanders,1470926380,0.008527301,0.9914727
607,Tim Kaine,1477251075,0.5003648,0.49963522
608,Hillary Clinton,1475782932,0.97516745,0.024832552
609,Tim Kaine,1471827528,1.0,3.9851775e-11
610,Hillary Clinton,1474944533,0.99987495,0.00012501857
611,Hillary Clinton,1473969141,0.9999918,8.246328e-06
612,Hillary Clinton,1477172517,0.020337367,0.9796626
613,Hillary Clinton,1474161596,0.99695086,0.0030491422
614,Hillary Clinton,1473969276,0.9307311,0.069268905
615,Bernie Sanders,1475787720,0.8408693,0.1591307
616,Hillary Clinton,1475503219,0.13429333,0.8657067
617,Bernie Sanders,1474944157,0.9996784,0.00032162017
618,Hillary Clinton,1473354537,0.970747,0.029252978
619,Hillary Clinton,1475591427,0.006328604,0.9936714
620,Martin O'Malley,1471467399,0.49554974,0.50445026
621,Tim Kaine,1475623467,0.45954406,0.54045594
622,Hillary Clinton,1475511754,0.9999751,2.4915451e-05
623,Hillary Clinton,1474161382,0.9971826,0.0028174075
624,Hillary Clinton,1474944344,0.99228776,0.0077122734
625,Bernie Sanders,1474234921,0.99932754,0.0006725358
626,Hillary Clinton,1474944650,0.9992242,0.00077575236
627,Hillary Clinton,1476115621,0.7580646,0.24193542
628,Bernie Sanders,1471113722,0.98261327,0.01738674
629,Hillary Clinton,1473968919,0.9975533,0.0024467201
630,Bernie Sanders,1473427931,0.887283,0.11271698
631,Hillary Clinton,1474236433,0.99295527,0.007044774
632,Hillary Clinton,1473968971,0.73806095,0.26193908
633,Bernie Sanders,1475557320,0.98837346,0.011626565
634,Martin O'Malley,1474944096,0.13409336,0.8659066
635,Bernie Sanders,1476301984,0.12825955,0.8717404
636,Hillary Clinton,1471468387,0.008842251,0.9911577
637,Martin O'Malley,1476981006,0.11861951,0.88138056
638,Hillary Clinton,1476915735,0.98834956,0.011650491
639,Hillary Clinton,1473977928,0.99965453,0.00034546523
640,Bernie Sanders,1473540960,0.787118,0.21288195
641,Bernie Sanders,1476805997,0.95891714,0.04108283
642,Hillary Clinton,1473781269,0.2245077,0.7754923
643,Martin O'Malley,1475623138,0.07238308,0.92761695
644,Hillary Clinton,1473969567,0.277565,0.722435
645,Hillary Clinton,1475788005,0.9508455,0.049154527
646,Hillary Clinton,1473969076,0.6365851,0.36341485
647,Tim Kaine,1476225460,0.8657764,0.13422365
648,Hillary Clinton,1474944004,0.9996159,0.000384063
649,Hillary Clinton,1474945076,0.9999999,8.909025e-08
650,Tim Kaine,1474217941,0.9956815,0.0043184385
651,Hillary Clinton,1476981183,0.9992587,0.0007413077
652,Hillary Clinton,1473969471,0.9786072,0.021392772
653,Hillary Clinton,1476224284,0.47515213,0.52484787
654,Hillary Clinton,1475622860,0.99704784,0.0029521328
655,Hillary Clinton,1474478203,0.95113194,0.048868015
656,Hillary Clinton,1475784316,0.99985766,0.00014225837
657,Hillary Clinton,1476810130,0.9386287,0.06137132
658,Bernie Sanders,1475623988,0.5511951,0.44880497
659,Hillary Clinton,1476485992,0.54832125,0.45167875
660,Hillary Clinton,1474161518,0.98241526,0.017584808
661,Hillary Clinton,1475154148,0.99963164,0.0003683358
662,Bernie Sanders,1474378096,0.9999883,1.1629126e-05
663,Hillary Clinton,1477085327,0.9999454,5.453776e-05
664,Bernie Sanders,1476805561,0.27142864,0.7285714
665,Martin O'Malley,1475623116,0.9995308,0.0004691759
666,Hillary Clinton,1473968697,0.75728375,0.24271618
667,Martin O'Malley,1471656782,0.9961952,0.003804794
668,Bernie Sanders,1476915661,0.9999988,1.1918073e-06
669,Hillary Clinton,1477171954,0.99998677,1.3200221e-05
670,Bernie Sanders,1472139361,0.03644442,0.9635556
671,Hillary Clinton,1471112637,0.9980551,0.0019449467
672,Hillary Clinton,1477171655,0.9913658,0.008634222
673,Hillary Clinton,1472138397,0.9582642,0.041735865
674,Hillary Clinton,1475585318,0.8661308,0.13386914
675,Martin O'Malley,1471468386,0.81031257,0.1896874
676,Hillary Clinton,1474217886,0.8091412,0.19085877
677,Hillary Clinton,1473718174,0.65534496,0.344655
678,Hillary Clinton,1470925350,0.014617867,0.9853821
679,Hillary Clinton,1475624175,0.9689859,0.031014044
680,Hillary Clinton,1473968863,0.96574545,0.034254543
681,Hillary Clinton,1477251022,0.8137298,0.18627018
682,Hillary Clinton,1474161101,1.0,3.6709291e-09
683,Hillary Clinton,1477172368,0.6293716,0.37062842
684,Tim Kaine,1475623112,0.5670263,0.43297365
685,Hillary Clinton,1474427474,0.15074952,0.84925044
686,Hillary Clinton,1476064536,0.6231785,0.37682152
687,Hillary Clinton,1474822520,0.45984167,0.54015833
688,Hillary Clinton,1476064616,0.95404655,0.0459534
689,Hillary Clinton,1476373502,0.9670884,0.03291165
690,Hillary Clinton,1474904407,0.6862718,0.3137282
691,Hillary Clinton,1474851028,0.64006263,0.35993737
692,Hillary Clinton,1474824044,0.8838627,0.116137296
693,Hillary Clinton,1473346417,0.8534258,0.1465742
694,Hillary Clinton,1474820879,0.9832691,0.016730882
695,Hillary Clinton,1474826978,0.48866588,0.5113341
696,Hillary Clinton,1476064421,0.48445237,0.51554763
697,Hillary Clinton,1476064977,0.9988487,0.0011513458
698,Hillary Clinton,1474852515,0.9999826,1.7456601e-05
699,Bernie Sanders,1474811164,0.9725292,0.02747083
700,Hillary Clinton,1476065000,0.99998796,1.2009235e-05
701,Hillary Clinton,1476064477,0.26926214,0.7307378
702,Tim Kaine,1474902273,0.7901857,0.2098143
703,Hillary Clinton,1471713136,0.019797768,0.98020226
704,Martin O'Malley,1476122003,0.9632483,0.036751624
705,Hillary Clinton,1474812688,0.5670184,0.43298167
706,Hillary Clinton,1476064690,0.8795599,0.120440155
707,Hillary Clinton,1474833358,0.3498399,0.65016013
708,Hillary Clinton,1474906244,0.9327274,0.06727255
709,Bernie Sanders,1475501128,0.24797645,0.7520236
710,Tim Kaine,1476064951,0.99081343,0.009186599
711,Bernie Sanders,1471362721,0.90009046,0.099909574
712,Hillary Clinton,1476064015,0.8025805,0.19741957
713,Hillary Clinton,1476063846,0.038833935,0.9611661
714,Hillary Clinton,1474816786,0.9989839,0.001016047
715,Hillary Clinton,1474841954,0.999759,0.0002410383
716,Hillary Clinton,1474656169,0.9999976,2.3373066e-06
717,Hillary Clinton,1473123835,0.9081552,0.09184482
718,Bernie Sanders,1473124032,0.009710304,0.9902896
719,Hillary Clinton,1476064279,0.24066685,0.75933313
720,Hillary Clinton,1474903298,0.90568054,0.09431941
721,Hillary Clinton,1476065068,0.7610891,0.23891094
722,Hillary Clinton,1471464492,0.91531825,0.08468173
723,Hillary Clinton,1474841502,0.99848443,0.001515541
724,Hillary Clinton,1471870846,0.64439344,0.3556066
725,Hillary Clinton,1474837880,0.096240655,0.9037594
726,Tim Kaine,1474851288,0.31130394,0.68869615
727,Hillary Clinton,1476064109,0.8498379,0.15016206
728,Hillary Clinton,1477163814,0.94230634,0.057693638
729,Tim Kaine,1473123886,0.70660806,0.29339188
730,Hillary Clinton,1475082014,0.9999168,8.3226005e-05
731,Hillary Clinton,1471369760,0.96012104,0.039878998
732,Bernie Sanders,1474832823,0.9998723,0.00012767942
733,Bernie Sanders,1475501637,0.9381766,0.061823457
734,Hillary Clinton,1476064878,0.99029505,0.009705012
735,Bernie Sanders,1474816224,0.9486551,0.051344894
736,Hillary Clinton,1474891523,0.508144,0.49185604
737,Tim Kaine,1477010212,0.81038076,0.18961917
738,Hillary Clinton,1476455735,0.015783932,0.98421603
739,Hillary Clinton,1474293271,0.9576828,0.04231715
740,Tim Kaine,1476064834,0.33858567,0.6614143
741,Hillary Clinton,1476837241,0.3692134,0.6307866
742,Hillary Clinton,1477163296,0.84165,0.15835002
743,Martin O'Malley,1476064411,0.42892143,0.5710786
744,Hillary Clinton,1476064772,0.4727702,0.5272297
745,Hillary Clinton,1474900325,0.20464687,0.7953532
746,Hillary Clinton,1474911505,0.5314581,0.4685419
747,Hillary Clinton,1474895569,0.99955803,0.00044193506
748,Hillary Clinton,1475792849,0.9887671,0.011232876
749,Hillary Clinton,1475458578,0.9994861,0.00051387714
750,Bernie Sanders,1473436080,0.0062079993,0.993792
751,Tim Kaine,1475458675,0.95717096,0.042828996
752,Bernie Sanders,1477163311,0.118394315,0.88160574
753,Hillary Clinton,1476064236,0.30708826,0.6929117
754,Hillary Clinton,1474830724,0.9986745,0.0013255033
755,Bernie Sanders,1474842797,0.5039806,0.49601942
756,Bernie Sanders,1474845287,0.09925315,0.9007469
757,Hillary Clinton,1471960771,0.97360027,0.026399702
758,Hillary Clinton,1476284623,0.7570377,0.24296232
759,Hillary Clinton,1474837097,0.012369487,0.98763055
760,Bernie Sanders,1474826598,0.903258,0.09674191
761,Tim Kaine,1476065233,0.36506352,0.63493645
762,Hillary Clinton,1474836291,0.14722726,0.8527728
763,Hillary Clinton,1476065290,0.495684,0.504316
764,Hillary Clinton,1471363276,0.99905235,0.00094761996
765,Bernie Sanders,1476283687,0.99654996,0.0034500198
766,Hillary Clinton,1476063636,0.12476208,0.87523794
767,Hillary Clinton,1474893602,0.9998821,0.000117856805
768,Tim Kaine,1474911839,0.48168907,0.51831096
769,Bernie Sanders,1473346518,0.9952814,0.0047185393
770,Hillary Clinton,1474808767,0.97394437,0.026055656
771,Hillary Clinton,1476063747,0.8934178,0.1065822
772,Hillary Clinton,1476065186,0.9999261,7.385631e-05
773,Tim Kaine,1474909828,0.4671917,0.53280836
774,Tim Kaine,1476063753,1.0,1.112355e-08
775,Tim Kaine,1471363340,0.92502797,0.07497201
776,Hillary Clinton,1471370456,0.99997056,2.9447536e-05
777,Hillary Clinton,1475801854,0.99668014,0.0033198756
778,Bernie Sanders,1474910794,0.998137,0.0018630099
779,Bernie Sanders,1474828141,0.9759233,0.024076683
780,Hillary Clinton,1474907813,0.99999964,4.0717413e-07
781,Tim Kaine,1474903741,0.65736413,0.34263587
782,Hillary Clinton,1476064717,0.45372418,0.5462758
783,Hillary Clinton,1476065223,0.82360643,0.17639351
784,Martin O'Malley,1476063936,0.2448428,0.75515723
785,Tim Kaine,1473358263,0.9989027,0.0010973598
786,Hillary Clinton,1478492625,0.36342394,0.63657606
787,Bernie Sanders,1478453081,0.7934645,0.20653547
788,Bernie Sanders,1471353964,0.99639505,0.0036049853
789,Bernie Sanders,1474118617,0.9998055,0.0001945171
790,Hillary Clinton,1478483467,0.6818034,0.31819654
791,Bernie Sanders,1473456128,0.9465504,0.05344963
792,Bernie Sanders,1473720964,0.7016609,0.29833913
793,Tim Kaine,1478463610,0.9999821,1.7847351e-05
794,Hillary Clinton,1478483749,0.057158023,0.94284195
795,Bernie Sanders,1478451977,0.020072103,0.9799279
796,Bernie Sanders,1478461419,0.99999094,9.0191115e-06
797,Bernie Sanders,1475683643,0.9999734,2.653704e-05
798,Bernie Sanders,1474058466,0.9930981,0.006901896
799,Tim Kaine,1478455998,0.040130775,0.9598692
800,Bernie Sanders,1478460736,0.99977213,0.00022783488
801,Bernie Sanders,1471544223,0.9999982,1.7878548e-06
802,Bernie Sanders,1478469676,0.9991658,0.0008342528
803,Bernie Sanders,1478480700,0.062046647,0.9379533
804,Tim Kaine,1473035704,0.8953483,0.10465162
805,Hillary Clinton,1473994639,0.5875084,0.4124916
806,Bernie Sanders,1476745511,0.9982054,0.0017945502
807,Bernie Sanders,1471543283,0.99957985,0.00042019752
808,Bernie Sanders,1475683711,0.46012747,0.5398726
809,Bernie Sanders,1473720846,0.3722894,0.62771064
810,Tim Kaine,1472087854,0.8824171,0.11758292
811,Bernie Sanders,1473456160,1.0,2.6072943e-15
812,Hillary Clinton,1473359788,0.969648,0.030352013
813,Hillary Clinton,1478475969,0.05303567,0.9469644
814,Hillary Clinton,1471543023,0.4893961,0.51060396
815,Bernie Sanders,1476745033,0.5255782,0.4744218
816,Bernie Sanders,1472088003,0.9193766,0.08062339
817,Tim Kaine,1478440746,0.9969798,0.0030201925
818,Bernie Sanders,1472088710,0.57295024,0.4270498
819,Hillary Clinton,1478481665,0.28025672,0.7197433
820,Bernie Sanders,1472088119,0.29361984,0.7063801
821,Hillary Clinton,1478482737,0.42439163,0.5756083
822,Hillary Clinton,1478491044,0.99995255,4.741295e-05
823,Bernie Sanders,1472858402,0.99849045,0.0015095731
824,Hillary Clinton,1474330181,1.0,3.2846847e-10
825,Tim Kaine,1478476953,0.4206622,0.5793378
826,Bernie Sanders,1478474460,0.96635056,0.033649445
827,Hillary Clinton,1476311227,0.23182502,0.76817495
828,Hillary Clinton,1478485107,0.112329304,0.8876707
829,Hillary Clinton,1471570287,0.46162128,0.5383787
830,Bernie Sanders,1478447324,0.003169846,0.99683017
831,Bernie Sanders,1472088981,0.3930263,0.60697365
832,Hillary Clinton,1473455447,0.5787981,0.42120188
833,Hillary Clinton,1478478218,0.40359858,0.59640145
834,Bernie Sanders,1473456482,0.23987405,0.76012594
835,Hillary Clinton,1478480429,0.9757952,0.024204737
836,Hillary Clinton,1473688268,0.97727877,0.022721305
837,Hillary Clinton,1478483182,0.7732335,0.22676657
838,Hillary Clinton,1476745524,0.9951865,0.0048135733
839,Bernie Sanders,1472088300,0.99920636,0.000793666
840,Bernie Sanders,1475683423,0.81332254,0.18667744
841,Hillary Clinton,1478479778,0.99975973,0.00024021533
842,Hillary Clinton,1478484333,0.99921715,0.0007828436
843,Bernie Sanders,1475682060,0.9991553,0.00084470713
844,Bernie Sanders,1472848740,0.92763263,0.07236741
845,Tim Kaine,1476311636,0.94572157,0.054278396
846,Bernie Sanders,1475683744,0.99348736,0.0065125846
847,Hillary Clinton,1476286016,0.6211186,0.3788814
848,Bernie Sanders,1475682196,0.9798289,0.020171175
849,Hillary Clinton,1476799077,0.53921944,0.4607805
850,Hillary Clinton,1478523478,0.21398526,0.78601474
851,Tim Kaine,1478467195,0.95081866,0.049181357
852,Bernie Sanders,1478458003,0.99926907,0.00073090405
853,Bernie Sanders,1474330261,0.99826705,0.0017329545
854,Bernie Sanders,1472088562,0.98213404,0.01786596
855,Hillary Clinton,1478485749,0.837206,0.16279398
856,Hillary Clinton,1476825577,0.38664445,0.6133555
857,Bernie Sanders,1478469061,0.9999926,7.436428e-06
858,Hillary Clinton,1478483640,0.9999174,8.259091e-05
859,Bernie Sanders,1478445061,0.34896213,0.65103793
860,Bernie Sanders,1471543859,0.18337709,0.8166229
861,Tim Kaine,1478470759,0.5998707,0.4001293
862,Hillary Clinton,1473435750,0.4730902,0.52690977
863,Martin O'Malley,1478475407,0.9430566,0.05694338
